account_id,owner_entity_id,owner_entity_type,account_type,currency,opened_at,status,home_branch,initial_balance,bank_id
ACCT-002127,CUST-001792,CUSTOMER,PAYMENT,VND,2025-09-03T01:59:59Z,ACTIVE,BR-932,66485780,BANK-VPB-005
ACCT-002128,CUST-001793,CUSTOMER,SAVINGS,VND,2025-01-13T07:59:59Z,ACTIVE,BR-616,18972180,BANK-VPB-005
ACCT-002129,CUST-001793,CUSTOMER,SAVINGS,VND,2025-09-10T10:59:59Z,ACTIVE,BR-975,63952745,BANK-ACB-004
ACCT-002130,CUST-001794,CUSTOMER,PAYMENT,VND,2025-02-14T11:59:59Z,ACTIVE,BR-472,46508227,BANK-VPB-005
ACCT-002131,CUST-001795,CUSTOMER,PAYMENT,VND,2025-09-25T11:59:59Z,ACTIVE,BR-328,24340382,BANK-MBB-003
ACCT-002132,CUST-001796,CUSTOMER,PAYMENT,VND,2025-08-31T05:59:59Z,ACTIVE,BR-832,119111457,BANK-ACB-004
ACCT-002133,CUST-001797,CUSTOMER,PAYMENT,VND,2024-06-25T03:59:59Z,ACTIVE,BR-938,56283834,BANK-VCB-001
ACCT-002134,CUST-001798,CUSTOMER,PAYMENT,VND,2025-10-11T23:59:59Z,ACTIVE,BR-870,68021965,BANK-TCB-002
ACCT-002135,CUST-001799,CUSTOMER,PAYMENT,VND,2023-06-20T02:59:59Z,ACTIVE,BR-219,6552731,BANK-ACB-004
ACCT-002136,CUST-001800,CUSTOMER,SAVINGS,VND,2024-10-16T05:59:59Z,ACTIVE,BR-717,63501018,BANK-TCB-002
ACCT-002137,CUST-001801,CUSTOMER,PAYMENT,VND,2025-07-09T07:59:59Z,ACTIVE,BR-334,29335725,BANK-ACB-004
ACCT-002138,CUST-001802,CUSTOMER,SAVINGS,VND,2023-11-29T08:59:59Z,ACTIVE,BR-506,40640895,BANK-TCB-002
ACCT-002139,CUST-001803,CUSTOMER,PAYMENT,VND,2024-02-27T03:59:59Z,ACTIVE,BR-618,5401211,BANK-ACB-004
ACCT-002140,CUST-001804,CUSTOMER,SAVINGS,VND,2024-11-16T07:59:59Z,ACTIVE,BR-249,10708006,BANK-TCB-002
ACCT-002141,CUST-001804,CUSTOMER,SAVINGS,VND,2024-07-09T09:59:59Z,ACTIVE,BR-293,12925500,BANK-TCB-002
ACCT-002142,CUST-001805,CUSTOMER,SAVINGS,VND,2025-03-03T23:59:59Z,ACTIVE,BR-197,42908564,BANK-TCB-002
ACCT-002143,CUST-001806,CUSTOMER,PAYMENT,VND,2024-08-13T02:59:59Z,ACTIVE,BR-526,76402731,BANK-MBB-003
ACCT-002144,CUST-001807,CUSTOMER,PAYMENT,VND,2024-11-09T10:59:59Z,ACTIVE,BR-272,44901754,BANK-ACB-004
ACCT-002145,CUST-001808,CUSTOMER,PAYMENT,VND,2025-09-01T11:59:59Z,ACTIVE,BR-514,44082928,BANK-VCB-001
ACCT-002146,CUST-001809,CUSTOMER,PAYMENT,VND,2024-01-03T05:59:59Z,ACTIVE,BR-886,99126586,BANK-ACB-004
ACCT-002147,CUST-001810,CUSTOMER,PAYMENT,VND,2023-05-22T06:59:59Z,ACTIVE,BR-324,13375532,BANK-TCB-002
ACCT-002148,CUST-001811,CUSTOMER,SAVINGS,VND,2023-12-13T03:59:59Z,ACTIVE,BR-916,128293581,BANK-MBB-003
ACCT-002149,CUST-001811,CUSTOMER,SAVINGS,VND,2024-04-10T10:59:59Z,ACTIVE,BR-121,124269295,BANK-ACB-004
ACCT-002150,CUST-001812,CUSTOMER,SAVINGS,VND,2025-09-20T09:59:59Z,ACTIVE,BR-885,6509742,BANK-VPB-005
ACCT-002151,CUST-001813,CUSTOMER,SAVINGS,VND,2025-03-06T23:59:59Z,ACTIVE,BR-199,78049736,BANK-VPB-005
ACCT-002152,CUST-001814,CUSTOMER,SAVINGS,VND,2024-09-26T07:59:59Z,ACTIVE,BR-549,72386436,BANK-VCB-001
ACCT-002153,CUST-001815,CUSTOMER,SAVINGS,VND,2022-02-07T01:59:59Z,ACTIVE,BR-340,67071714,BANK-MBB-003
ACCT-002154,CUST-001815,CUSTOMER,SAVINGS,VND,2024-10-16T07:59:59Z,ACTIVE,BR-249,62683408,BANK-ACB-004
ACCT-002155,CUST-001816,CUSTOMER,SAVINGS,VND,2024-09-19T05:59:59Z,ACTIVE,BR-555,61868047,BANK-ACB-004
ACCT-002156,CUST-001817,CUSTOMER,SAVINGS,VND,2025-06-11T04:59:59Z,ACTIVE,BR-163,75070728,BANK-ACB-004
ACCT-002157,CUST-001817,CUSTOMER,PAYMENT,VND,2025-01-11T10:59:59Z,ACTIVE,BR-907,76030624,BANK-MBB-003
ACCT-002158,CUST-001818,CUSTOMER,SAVINGS,VND,2024-11-09T04:59:59Z,ACTIVE,BR-806,14047263,BANK-MBB-003
ACCT-002159,CUST-001819,CUSTOMER,SAVINGS,VND,2024-12-08T05:59:59Z,ACTIVE,BR-246,27619563,BANK-VCB-001
ACCT-002160,CUST-001820,CUSTOMER,SAVINGS,VND,2025-10-05T08:59:59Z,ACTIVE,BR-515,45967841,BANK-TCB-002
ACCT-002161,CUST-001820,CUSTOMER,PAYMENT,VND,2024-12-03T07:59:59Z,ACTIVE,BR-540,11070062,BANK-VPB-005
ACCT-002162,CUST-001821,CUSTOMER,SAVINGS,VND,2025-03-27T02:59:59Z,ACTIVE,BR-243,98744783,BANK-ACB-004
ACCT-002163,CUST-001822,CUSTOMER,PAYMENT,VND,2021-05-08T11:59:59Z,ACTIVE,BR-365,75648796,BANK-MBB-003
ACCT-002164,CUST-001823,CUSTOMER,PAYMENT,VND,2021-09-17T02:59:59Z,ACTIVE,BR-193,48774517,BANK-VPB-005
ACCT-002165,CUST-001824,CUSTOMER,PAYMENT,VND,2025-06-21T05:59:59Z,ACTIVE,BR-333,77407803,BANK-VCB-001
ACCT-002166,CUST-001824,CUSTOMER,PAYMENT,VND,2023-08-06T03:59:59Z,ACTIVE,BR-999,35450379,BANK-ACB-004
ACCT-002167,CUST-001825,CUSTOMER,PAYMENT,VND,2025-03-19T04:59:59Z,ACTIVE,BR-217,55473335,BANK-VPB-005
ACCT-002168,CUST-001826,CUSTOMER,PAYMENT,VND,2025-09-05T10:59:59Z,ACTIVE,BR-451,37154519,BANK-VCB-001
ACCT-002169,CUST-001827,CUSTOMER,PAYMENT,VND,2023-02-08T07:59:59Z,ACTIVE,BR-388,6873470,BANK-TCB-002
ACCT-002170,CUST-001827,CUSTOMER,PAYMENT,VND,2025-01-21T05:59:59Z,ACTIVE,BR-135,14581630,BANK-VCB-001
ACCT-002171,CUST-001828,CUSTOMER,SAVINGS,VND,2024-07-01T09:59:59Z,ACTIVE,BR-686,97358535,BANK-VCB-001
ACCT-002172,CUST-001829,CUSTOMER,SAVINGS,VND,2025-06-18T00:59:59Z,ACTIVE,BR-727,17289637,BANK-VPB-005
ACCT-002173,CUST-001830,CUSTOMER,PAYMENT,VND,2024-07-21T08:59:59Z,ACTIVE,BR-297,62847185,BANK-MBB-003
ACCT-002174,CUST-001831,CUSTOMER,PAYMENT,VND,2025-02-24T11:59:59Z,ACTIVE,BR-786,52865607,BANK-VCB-001
ACCT-002175,CUST-001831,CUSTOMER,PAYMENT,VND,2024-04-09T07:59:59Z,ACTIVE,BR-332,53732571,BANK-VCB-001
ACCT-002176,CUST-001832,CUSTOMER,SAVINGS,VND,2023-11-06T03:59:59Z,ACTIVE,BR-761,32219462,BANK-ACB-004
ACCT-002177,CUST-001832,CUSTOMER,PAYMENT,VND,2023-02-24T00:59:59Z,ACTIVE,BR-638,56968344,BANK-VCB-001
ACCT-002178,CUST-001833,CUSTOMER,PAYMENT,VND,2025-02-11T09:59:59Z,ACTIVE,BR-435,46814719,BANK-VCB-001
ACCT-002179,CUST-001834,CUSTOMER,PAYMENT,VND,2022-09-28T00:59:59Z,ACTIVE,BR-659,37230137,BANK-TCB-002
ACCT-002180,CUST-001835,CUSTOMER,PAYMENT,VND,2020-08-16T23:59:59Z,ACTIVE,BR-765,10223491,BANK-TCB-002
ACCT-002181,CUST-001835,CUSTOMER,PAYMENT,VND,2025-10-01T11:59:59Z,ACTIVE,BR-901,64577801,BANK-VPB-005
ACCT-002182,CUST-001836,CUSTOMER,PAYMENT,VND,2024-01-07T06:59:59Z,ACTIVE,BR-546,64957800,BANK-MBB-003
ACCT-002183,CUST-001837,CUSTOMER,SAVINGS,VND,2025-08-07T10:59:59Z,ACTIVE,BR-122,42834588,BANK-VCB-001
ACCT-002184,CUST-001838,CUSTOMER,PAYMENT,VND,2023-02-12T04:59:59Z,ACTIVE,BR-891,67258162,BANK-TCB-002
ACCT-002185,CUST-001839,CUSTOMER,PAYMENT,VND,2024-05-23T10:59:59Z,ACTIVE,BR-368,142950626,BANK-ACB-004
ACCT-002186,CUST-001840,CUSTOMER,SAVINGS,VND,2025-05-21T02:59:59Z,ACTIVE,BR-624,8129927,BANK-VPB-005
ACCT-002187,CUST-001841,CUSTOMER,PAYMENT,VND,2024-08-28T10:59:59Z,ACTIVE,BR-942,51818273,BANK-TCB-002
ACCT-002188,CUST-001842,CUSTOMER,PAYMENT,VND,2024-06-14T08:59:59Z,ACTIVE,BR-273,14076785,BANK-TCB-002
ACCT-002189,CUST-001843,CUSTOMER,PAYMENT,VND,2022-01-14T03:59:59Z,ACTIVE,BR-854,73096427,BANK-ACB-004
ACCT-002190,CUST-001844,CUSTOMER,PAYMENT,VND,2022-04-09T04:59:59Z,ACTIVE,BR-340,62871443,BANK-VCB-001
ACCT-002191,CUST-001845,CUSTOMER,PAYMENT,VND,2023-01-10T09:59:59Z,ACTIVE,BR-201,103358297,BANK-ACB-004
ACCT-002192,CUST-001846,CUSTOMER,PAYMENT,VND,2025-09-05T00:59:59Z,ACTIVE,BR-243,37766198,BANK-ACB-004
ACCT-002193,CUST-001847,CUSTOMER,PAYMENT,VND,2024-04-25T05:59:59Z,ACTIVE,BR-155,194731533,BANK-VPB-005
ACCT-002194,CUST-001848,CUSTOMER,PAYMENT,VND,2022-07-02T02:59:59Z,ACTIVE,BR-857,54718520,BANK-TCB-002
ACCT-002195,CUST-001849,CUSTOMER,PAYMENT,VND,2021-05-05T00:59:59Z,ACTIVE,BR-130,72331377,BANK-VPB-005
ACCT-002196,CUST-001850,CUSTOMER,PAYMENT,VND,2025-03-09T02:59:59Z,ACTIVE,BR-593,23107795,BANK-VPB-005
ACCT-002197,CUST-001851,CUSTOMER,PAYMENT,VND,2025-07-20T02:59:59Z,ACTIVE,BR-628,13485419,BANK-TCB-002
ACCT-002198,CUST-001852,CUSTOMER,PAYMENT,VND,2025-05-02T00:59:59Z,ACTIVE,BR-265,61742673,BANK-VCB-001
ACCT-002199,CUST-001852,CUSTOMER,PAYMENT,VND,2024-10-20T01:59:59Z,ACTIVE,BR-751,59628459,BANK-VPB-005
ACCT-002200,CUST-001853,CUSTOMER,PAYMENT,VND,2023-07-19T07:59:59Z,ACTIVE,BR-882,34705031,BANK-TCB-002
ACCT-002201,CUST-001854,CUSTOMER,SAVINGS,VND,2025-07-04T11:59:59Z,ACTIVE,BR-283,74699589,BANK-ACB-004
ACCT-002202,CUST-001855,CUSTOMER,PAYMENT,VND,2022-08-01T04:59:59Z,ACTIVE,BR-655,6123267,BANK-MBB-003
ACCT-002203,CUST-001856,CUSTOMER,PAYMENT,VND,2024-01-29T06:59:59Z,ACTIVE,BR-137,63470226,BANK-VPB-005
ACCT-002204,CUST-001857,CUSTOMER,PAYMENT,VND,2025-07-25T08:59:59Z,ACTIVE,BR-528,40510468,BANK-MBB-003
ACCT-002205,CUST-001858,CUSTOMER,PAYMENT,VND,2024-11-17T02:59:59Z,ACTIVE,BR-839,80158862,BANK-VPB-005
ACCT-002206,CUST-001859,CUSTOMER,PAYMENT,VND,2025-07-23T05:59:59Z,ACTIVE,BR-807,39687673,BANK-VCB-001
ACCT-002207,CUST-001860,CUSTOMER,PAYMENT,VND,2025-10-13T01:59:59Z,ACTIVE,BR-248,68323698,BANK-VCB-001
ACCT-002208,CUST-001861,CUSTOMER,PAYMENT,VND,2025-01-30T04:59:59Z,ACTIVE,BR-755,22448394,BANK-TCB-002
ACCT-002209,CUST-001862,CUSTOMER,PAYMENT,VND,2025-09-08T07:59:59Z,ACTIVE,BR-496,45422818,BANK-ACB-004
ACCT-002210,CUST-001863,CUSTOMER,PAYMENT,VND,2024-11-03T05:59:59Z,ACTIVE,BR-737,19463901,BANK-MBB-003
ACCT-002211,CUST-001864,CUSTOMER,PAYMENT,VND,2025-05-21T07:59:59Z,ACTIVE,BR-837,93884038,BANK-VPB-005
ACCT-002212,CUST-001865,CUSTOMER,SAVINGS,VND,2023-12-05T23:59:59Z,ACTIVE,BR-970,41396853,BANK-VPB-005
ACCT-002213,CUST-001866,CUSTOMER,PAYMENT,VND,2023-06-18T03:59:59Z,ACTIVE,BR-680,7569611,BANK-ACB-004
ACCT-002214,CUST-001867,CUSTOMER,PAYMENT,VND,2025-04-19T02:59:59Z,ACTIVE,BR-294,3391679,BANK-ACB-004
ACCT-002215,CUST-001868,CUSTOMER,PAYMENT,VND,2025-04-13T09:59:59Z,ACTIVE,BR-173,9002645,BANK-VCB-001
ACCT-002216,CUST-001869,CUSTOMER,PAYMENT,VND,2023-05-13T08:59:59Z,ACTIVE,BR-413,33320891,BANK-MBB-003
ACCT-002217,CUST-001870,CUSTOMER,PAYMENT,VND,2022-10-04T04:59:59Z,ACTIVE,BR-160,40986921,BANK-VPB-005
ACCT-002218,CUST-001871,CUSTOMER,SAVINGS,VND,2025-06-20T11:59:59Z,ACTIVE,BR-225,6378395,BANK-ACB-004
ACCT-002219,CUST-001871,CUSTOMER,PAYMENT,VND,2023-11-21T05:59:59Z,ACTIVE,BR-280,4808990,BANK-VCB-001
ACCT-002220,CUST-001872,CUSTOMER,PAYMENT,VND,2022-10-15T09:59:59Z,ACTIVE,BR-527,50552930,BANK-VPB-005
ACCT-002221,CUST-001872,CUSTOMER,PAYMENT,VND,2023-10-27T07:59:59Z,ACTIVE,BR-282,52233011,BANK-TCB-002
ACCT-002222,CUST-001873,CUSTOMER,PAYMENT,VND,2025-07-23T23:59:59Z,ACTIVE,BR-319,45385542,BANK-MBB-003
ACCT-002223,CUST-001874,CUSTOMER,PAYMENT,VND,2025-07-25T10:59:59Z,ACTIVE,BR-646,148017686,BANK-MBB-003
ACCT-002224,CUST-001875,CUSTOMER,SAVINGS,VND,2025-07-22T10:59:59Z,ACTIVE,BR-607,76555083,BANK-VCB-001
ACCT-002225,CUST-001876,CUSTOMER,PAYMENT,VND,2024-06-20T10:59:59Z,ACTIVE,BR-233,59043528,BANK-VPB-005
ACCT-002226,CUST-001877,CUSTOMER,PAYMENT,VND,2025-08-29T11:59:59Z,ACTIVE,BR-619,6595232,BANK-VCB-001
ACCT-002227,CUST-001878,CUSTOMER,PAYMENT,VND,2025-06-02T02:59:59Z,ACTIVE,BR-534,9345269,BANK-TCB-002
ACCT-002228,CUST-001879,CUSTOMER,SAVINGS,VND,2025-09-02T10:59:59Z,ACTIVE,BR-579,9702263,BANK-ACB-004
ACCT-002229,CUST-001880,CUSTOMER,SAVINGS,VND,2025-08-11T11:59:59Z,ACTIVE,BR-404,33861577,BANK-TCB-002
ACCT-002230,CUST-001881,CUSTOMER,PAYMENT,VND,2025-04-24T10:59:59Z,ACTIVE,BR-446,12205569,BANK-MBB-003
ACCT-002231,CUST-001882,CUSTOMER,PAYMENT,VND,2023-12-23T00:59:59Z,ACTIVE,BR-311,93210322,BANK-TCB-002
ACCT-002232,CUST-001883,CUSTOMER,PAYMENT,VND,2024-01-05T02:59:59Z,ACTIVE,BR-800,68072484,BANK-TCB-002
ACCT-002233,CUST-001884,CUSTOMER,SAVINGS,VND,2022-01-15T08:59:59Z,ACTIVE,BR-613,35074110,BANK-VCB-001
ACCT-002234,CUST-001885,CUSTOMER,PAYMENT,VND,2024-07-05T02:59:59Z,ACTIVE,BR-500,7717655,BANK-TCB-002
ACCT-002235,CUST-001886,CUSTOMER,PAYMENT,VND,2025-07-26T09:59:59Z,ACTIVE,BR-964,47518322,BANK-VPB-005
ACCT-002236,CUST-001887,CUSTOMER,PAYMENT,VND,2022-10-01T05:59:59Z,ACTIVE,BR-185,55425567,BANK-TCB-002
ACCT-002237,CUST-001887,CUSTOMER,PAYMENT,VND,2024-10-24T10:59:59Z,ACTIVE,BR-585,100309991,BANK-ACB-004
ACCT-002238,CUST-001888,CUSTOMER,PAYMENT,VND,2025-02-16T10:59:59Z,ACTIVE,BR-132,122420530,BANK-TCB-002
ACCT-002239,CUST-001889,CUSTOMER,PAYMENT,VND,2022-12-16T01:59:59Z,ACTIVE,BR-192,12193673,BANK-VCB-001
ACCT-002240,CUST-001890,CUSTOMER,PAYMENT,VND,2025-06-21T07:59:59Z,ACTIVE,BR-332,27106685,BANK-ACB-004
ACCT-002241,CUST-001891,CUSTOMER,SAVINGS,VND,2021-04-25T00:59:59Z,ACTIVE,BR-389,78245363,BANK-VCB-001
ACCT-002242,CUST-001892,CUSTOMER,PAYMENT,VND,2024-12-23T10:59:59Z,ACTIVE,BR-662,37376943,BANK-VCB-001
ACCT-002243,CUST-001893,CUSTOMER,SAVINGS,VND,2025-04-05T10:59:59Z,ACTIVE,BR-762,8270695,BANK-VCB-001
ACCT-002244,CUST-001894,CUSTOMER,PAYMENT,VND,2022-05-21T11:59:59Z,ACTIVE,BR-377,19763349,BANK-VPB-005
ACCT-002245,CUST-001895,CUSTOMER,PAYMENT,VND,2025-03-23T07:59:59Z,ACTIVE,BR-524,47635163,BANK-ACB-004
ACCT-002246,CUST-001896,CUSTOMER,SAVINGS,VND,2024-08-01T02:59:59Z,ACTIVE,BR-338,38318660,BANK-ACB-004
ACCT-002247,CUST-001897,CUSTOMER,SAVINGS,VND,2024-03-09T07:59:59Z,ACTIVE,BR-752,151914841,BANK-ACB-004
ACCT-002248,CUST-001898,CUSTOMER,SAVINGS,VND,2023-08-28T04:59:59Z,ACTIVE,BR-957,8427481,BANK-TCB-002
ACCT-002249,CUST-001899,CUSTOMER,PAYMENT,VND,2025-05-15T06:59:59Z,ACTIVE,BR-289,195854986,BANK-ACB-004
ACCT-002250,CUST-001900,CUSTOMER,SAVINGS,VND,2025-08-23T08:59:59Z,ACTIVE,BR-652,19633210,BANK-VPB-005
ACCT-002251,CUST-001900,CUSTOMER,PAYMENT,VND,2025-05-17T01:59:59Z,ACTIVE,BR-625,59902635,BANK-ACB-004
ACCT-002252,CUST-001901,CUSTOMER,PAYMENT,VND,2021-10-01T09:59:59Z,ACTIVE,BR-463,19423560,BANK-MBB-003
ACCT-002253,CUST-001902,CUSTOMER,PAYMENT,VND,2025-07-29T11:59:59Z,ACTIVE,BR-351,34450832,BANK-ACB-004
ACCT-002254,CUST-001903,CUSTOMER,PAYMENT,VND,2024-11-04T06:59:59Z,ACTIVE,BR-794,7718005,BANK-MBB-003
ACCT-002255,CUST-001903,CUSTOMER,PAYMENT,VND,2025-07-09T10:59:59Z,ACTIVE,BR-523,77546496,BANK-VPB-005
ACCT-002256,CUST-001904,CUSTOMER,PAYMENT,VND,2023-08-06T02:59:59Z,ACTIVE,BR-349,31126409,BANK-TCB-002
ACCT-002257,CUST-001905,CUSTOMER,PAYMENT,VND,2024-12-18T23:59:59Z,ACTIVE,BR-568,22125678,BANK-VPB-005
ACCT-002258,CUST-001906,CUSTOMER,SAVINGS,VND,2025-04-12T04:59:59Z,ACTIVE,BR-138,72242782,BANK-MBB-003
ACCT-002259,CUST-001907,CUSTOMER,PAYMENT,VND,2023-05-21T01:59:59Z,ACTIVE,BR-690,5506871,BANK-VPB-005
ACCT-002260,CUST-001908,CUSTOMER,PAYMENT,VND,2025-05-22T07:59:59Z,ACTIVE,BR-170,7335098,BANK-VCB-001
ACCT-002261,CUST-001909,CUSTOMER,PAYMENT,VND,2025-02-01T10:59:59Z,ACTIVE,BR-803,11564832,BANK-ACB-004
ACCT-002262,CUST-001910,CUSTOMER,PAYMENT,VND,2023-03-27T08:59:59Z,ACTIVE,BR-650,30138052,BANK-ACB-004
ACCT-002263,CUST-001911,CUSTOMER,PAYMENT,VND,2023-12-13T05:59:59Z,ACTIVE,BR-695,9301127,BANK-ACB-004
ACCT-002264,CUST-001912,CUSTOMER,SAVINGS,VND,2025-04-23T10:59:59Z,ACTIVE,BR-713,70350540,BANK-VPB-005
ACCT-002265,CUST-001913,CUSTOMER,PAYMENT,VND,2025-08-13T23:59:59Z,ACTIVE,BR-340,164738697,BANK-VPB-005
ACCT-002266,CUST-001914,CUSTOMER,PAYMENT,VND,2024-12-29T07:59:59Z,ACTIVE,BR-875,721022,BANK-VCB-001
ACCT-002267,CUST-001915,CUSTOMER,PAYMENT,VND,2023-06-01T03:59:59Z,ACTIVE,BR-183,12969560,BANK-TCB-002
ACCT-002268,CUST-001916,CUSTOMER,SAVINGS,VND,2024-05-11T10:59:59Z,ACTIVE,BR-893,55800226,BANK-MBB-003
ACCT-002269,CUST-001917,CUSTOMER,SAVINGS,VND,2023-12-20T03:59:59Z,ACTIVE,BR-844,58186005,BANK-TCB-002
ACCT-002270,CUST-001918,CUSTOMER,SAVINGS,VND,2024-03-19T01:59:59Z,ACTIVE,BR-474,49149522,BANK-VCB-001
ACCT-002271,CUST-001919,CUSTOMER,PAYMENT,VND,2022-09-02T06:59:59Z,ACTIVE,BR-612,74876654,BANK-MBB-003
ACCT-002272,CUST-001920,CUSTOMER,SAVINGS,VND,2023-07-31T11:59:59Z,ACTIVE,BR-439,53241702,BANK-VPB-005
ACCT-002273,CUST-001921,CUSTOMER,PAYMENT,VND,2024-04-26T01:59:59Z,ACTIVE,BR-683,22127283,BANK-VPB-005
ACCT-002274,CUST-001922,CUSTOMER,SAVINGS,VND,2023-10-15T03:59:59Z,ACTIVE,BR-986,34645900,BANK-ACB-004
ACCT-002275,CUST-001923,CUSTOMER,SAVINGS,VND,2022-03-22T01:59:59Z,ACTIVE,BR-792,86310215,BANK-TCB-002
ACCT-002276,CUST-001924,CUSTOMER,SAVINGS,VND,2025-08-25T23:59:59Z,ACTIVE,BR-986,4625778,BANK-ACB-004
ACCT-002277,CUST-001925,CUSTOMER,PAYMENT,VND,2025-02-27T03:59:59Z,ACTIVE,BR-987,76865534,BANK-VPB-005
ACCT-002278,CUST-001926,CUSTOMER,PAYMENT,VND,2021-09-07T11:59:59Z,ACTIVE,BR-721,10092564,BANK-ACB-004
ACCT-002279,CUST-001927,CUSTOMER,PAYMENT,VND,2024-09-23T06:59:59Z,ACTIVE,BR-339,194443753,BANK-MBB-003
ACCT-002280,CUST-001928,CUSTOMER,PAYMENT,VND,2024-08-27T00:59:59Z,ACTIVE,BR-596,25269676,BANK-VCB-001
ACCT-002281,CUST-001928,CUSTOMER,PAYMENT,VND,2024-09-02T11:59:59Z,ACTIVE,BR-437,77943287,BANK-VCB-001
ACCT-002282,CUST-001929,CUSTOMER,PAYMENT,VND,2025-04-14T23:59:59Z,ACTIVE,BR-375,29681566,BANK-TCB-002
ACCT-002283,CUST-001930,CUSTOMER,PAYMENT,VND,2023-07-27T02:59:59Z,ACTIVE,BR-342,95577930,BANK-VCB-001
ACCT-002284,CUST-001931,CUSTOMER,PAYMENT,VND,2024-06-03T02:59:59Z,ACTIVE,BR-497,14525062,BANK-VCB-001
ACCT-002285,CUST-001932,CUSTOMER,PAYMENT,VND,2021-09-15T08:59:59Z,ACTIVE,BR-686,84560329,BANK-TCB-002
ACCT-002286,CUST-001933,CUSTOMER,PAYMENT,VND,2025-02-02T04:59:59Z,ACTIVE,BR-742,10276037,BANK-ACB-004
ACCT-002287,CUST-001934,CUSTOMER,SAVINGS,VND,2021-11-21T11:59:59Z,ACTIVE,BR-805,3988380,BANK-VCB-001
ACCT-002288,CUST-001935,CUSTOMER,PAYMENT,VND,2025-09-15T01:59:59Z,ACTIVE,BR-797,43238512,BANK-MBB-003
ACCT-002289,CUST-001936,CUSTOMER,PAYMENT,VND,2025-03-15T00:59:59Z,ACTIVE,BR-100,56472256,BANK-VCB-001
ACCT-002290,CUST-001937,CUSTOMER,SAVINGS,VND,2023-05-08T09:59:59Z,ACTIVE,BR-224,12346660,BANK-MBB-003
ACCT-002291,CUST-001938,CUSTOMER,PAYMENT,VND,2025-03-23T03:59:59Z,ACTIVE,BR-200,112570421,BANK-MBB-003
ACCT-002292,CUST-001939,CUSTOMER,PAYMENT,VND,2021-05-29T00:59:59Z,ACTIVE,BR-394,29382144,BANK-TCB-002
ACCT-002293,CUST-001939,CUSTOMER,SAVINGS,VND,2024-07-22T10:59:59Z,ACTIVE,BR-179,55023458,BANK-VCB-001
ACCT-002294,CUST-001940,CUSTOMER,PAYMENT,VND,2024-04-19T01:59:59Z,ACTIVE,BR-838,29132262,BANK-TCB-002
ACCT-002295,CUST-001941,CUSTOMER,PAYMENT,VND,2025-05-01T02:59:59Z,ACTIVE,BR-422,23219362,BANK-VPB-005
ACCT-002296,CUST-001942,CUSTOMER,PAYMENT,VND,2025-09-15T00:59:59Z,ACTIVE,BR-339,30047859,BANK-ACB-004
ACCT-002297,CUST-001943,CUSTOMER,PAYMENT,VND,2025-01-25T01:59:59Z,ACTIVE,BR-186,41075643,BANK-VPB-005
ACCT-002298,CUST-001944,CUSTOMER,PAYMENT,VND,2024-02-19T23:59:59Z,ACTIVE,BR-942,14326552,BANK-VPB-005
ACCT-002299,CUST-001945,CUSTOMER,PAYMENT,VND,2025-07-25T02:59:59Z,ACTIVE,BR-436,17325488,BANK-VCB-001
ACCT-002300,CUST-001946,CUSTOMER,PAYMENT,VND,2024-11-09T09:59:59Z,ACTIVE,BR-190,29038181,BANK-VPB-005
ACCT-002301,CUST-001947,CUSTOMER,SAVINGS,VND,2025-08-03T09:59:59Z,ACTIVE,BR-828,48442203,BANK-VCB-001
ACCT-002302,CUST-001948,CUSTOMER,PAYMENT,VND,2024-11-16T03:59:59Z,ACTIVE,BR-978,42793367,BANK-VPB-005
ACCT-002303,CUST-001949,CUSTOMER,PAYMENT,VND,2024-10-17T11:59:59Z,ACTIVE,BR-516,16635506,BANK-ACB-004
ACCT-002304,CUST-001950,CUSTOMER,SAVINGS,VND,2023-03-09T08:59:59Z,ACTIVE,BR-456,18762567,BANK-VCB-001
ACCT-002305,CUST-001951,CUSTOMER,PAYMENT,VND,2024-02-06T10:59:59Z,ACTIVE,BR-153,63385856,BANK-ACB-004
ACCT-002306,CUST-001951,CUSTOMER,SAVINGS,VND,2024-05-01T00:59:59Z,ACTIVE,BR-790,5165256,BANK-MBB-003
ACCT-002307,CUST-001952,CUSTOMER,PAYMENT,VND,2025-10-09T07:59:59Z,ACTIVE,BR-368,8674624,BANK-ACB-004
ACCT-002308,CUST-001953,CUSTOMER,PAYMENT,VND,2023-07-18T01:59:59Z,ACTIVE,BR-730,8984759,BANK-VCB-001
ACCT-002309,CUST-001954,CUSTOMER,PAYMENT,VND,2024-12-17T01:59:59Z,ACTIVE,BR-885,61127872,BANK-ACB-004
ACCT-002310,CUST-001955,CUSTOMER,PAYMENT,VND,2025-07-20T08:59:59Z,ACTIVE,BR-152,110193638,BANK-TCB-002
ACCT-002311,CUST-001956,CUSTOMER,PAYMENT,VND,2025-08-13T05:59:59Z,ACTIVE,BR-833,67319684,BANK-VPB-005
ACCT-002312,CUST-001956,CUSTOMER,SAVINGS,VND,2025-09-10T06:59:59Z,ACTIVE,BR-575,14628463,BANK-TCB-002
ACCT-002313,CUST-001957,CUSTOMER,PAYMENT,VND,2024-08-14T11:59:59Z,ACTIVE,BR-333,7540912,BANK-VCB-001
ACCT-002314,CUST-001957,CUSTOMER,PAYMENT,VND,2025-05-27T01:59:59Z,ACTIVE,BR-764,32130963,BANK-TCB-002
