transaction_id,source_account_ref,source_account_type,source_bank_id,destination_account_ref,destination_account_type,destination_bank_id,amount,currency,transaction_type,channel,purpose_code,description,occurred_at,direction,source_ip,device_id,is_cross_border,source_country,destination_country,data_visibility,evidence_source,payment_reference
TXN-00039424,ACCT-SHB-002020,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000156,EXTERNAL,BANK-ACB-EXT,2501376,VND,TRANSFER,INTERNET,TRANSFER,OUTBOUND-707875,2025-12-30T16:50:33Z,OUTBOUND,10.31.243.229,DEV-00001708,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-80237127
TXN-00039425,ACCT-SHB-000245,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000371,INTERNAL_SHB,BANK-SHB-001,1250953,VND,TRANSFER,INTERNET,TRANSFER,TRANSFER-893608,2025-12-30T16:53:47Z,INTERNAL,10.76.195.196,DEV-00000209,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-50786974
TXN-00039426,EXT-ACC-000849,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-000117,INTERNAL_SHB,BANK-SHB-001,1994538,VND,TRANSFER,API,INVOICE,INBOUND-933431,2025-12-30T16:57:01Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-87292452
TXN-00039427,EXT-ACC-000952,EXTERNAL,BANK-FOREIGN-KR-DEMO,ACCT-SHB-000618,INTERNAL_SHB,BANK-SHB-001,175540,VND,FX,SWIFT,FX,INBOUND-350322,2025-12-30T17:00:16Z,INBOUND,,,true,KR,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-75968314
TXN-00039428,ACCT-SHB-001928,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001340,INTERNAL_SHB,BANK-SHB-001,1999134,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-312225,2025-12-30T17:03:30Z,INTERNAL,10.250.49.183,DEV-00001631,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-29004390
TXN-00039429,ACCT-SHB-000944,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000538,EXTERNAL,BANK-VCB-EXT,443308,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-428855,2025-12-30T17:06:44Z,OUTBOUND,10.253.194.76,DEV-00000797,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-38437621
TXN-00039430,EXT-ACC-000575,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-002086,INTERNAL_SHB,BANK-SHB-001,2410890,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-295928,2025-12-30T17:09:59Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-84273273
TXN-00039431,ACCT-SHB-001001,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002100,INTERNAL_SHB,BANK-SHB-001,1186138,VND,TRANSFER,BRANCH,UTILITIES,UTILITIES-333847,2025-12-30T17:13:13Z,INTERNAL,10.43.11.198,DEV-00000845,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-43567605
TXN-00039432,ACCT-SHB-002412,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000986,INTERNAL_SHB,BANK-SHB-001,1528870,VND,TRANSFER,API,SERVICES,SERVICES-380391,2025-12-30T17:16:28Z,INTERNAL,10.185.229.69,DEV-00002033,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-84294691
TXN-00039433,ACCT-SHB-001983,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000408,INTERNAL_SHB,BANK-SHB-001,1360551,VND,TRANSFER,INTERNET,RENT,RENT-403179,2025-12-30T17:19:42Z,INTERNAL,10.49.33.89,DEV-00001678,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-93238361
TXN-00039434,EXT-ACC-000337,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-000356,INTERNAL_SHB,BANK-SHB-001,251751,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-239739,2025-12-30T17:22:56Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-56809778
TXN-00039435,ACCT-SHB-002252,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000022,EXTERNAL,BANK-VCB-EXT,1931043,VND,TRANSFER,MOBILE,UTILITIES,OUTBOUND-422508,2025-12-30T17:26:11Z,OUTBOUND,10.104.4.227,DEV-00001901,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-80579911
TXN-00039436,EXT-ACC-000067,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-002414,INTERNAL_SHB,BANK-SHB-001,2515296,VND,TRANSFER,INTERNET,SUPPLIER,INBOUND-565063,2025-12-30T17:29:25Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-64570042
TXN-00039437,ACCT-SHB-001412,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000195,EXTERNAL,BANK-VPB-EXT,1350849,VND,TRANSFER,MOBILE,CASH_OUT,OUTBOUND-813036,2025-12-30T17:32:40Z,OUTBOUND,10.56.220.190,DEV-00001191,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-64990632
TXN-00039438,ACCT-SHB-001464,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000947,INTERNAL_SHB,BANK-SHB-001,1599502,VND,TRANSFER,INTERNET,UTILITIES,UTILITIES-217785,2025-12-30T17:35:54Z,INTERNAL,10.235.69.83,DEV-00001237,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-48343272
TXN-00039439,ACCT-SHB-002167,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002397,INTERNAL_SHB,BANK-SHB-001,646454,VND,TRANSFER,POS,PAYMENT,PAYMENT-506217,2025-12-30T17:39:08Z,INTERNAL,10.28.6.56,DEV-00001830,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-89925304
TXN-00039440,ACCT-SHB-000238,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000304,INTERNAL_SHB,BANK-SHB-001,2571874,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-276892,2025-12-30T17:42:23Z,INTERNAL,10.248.143.21,DEV-00000202,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-41225502
TXN-00039441,ACCT-SHB-000232,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000315,EXTERNAL,BANK-MBB-EXT,293750,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-557201,2025-12-30T17:45:37Z,OUTBOUND,10.71.2.93,DEV-00000196,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-27451365
TXN-00039442,ACCT-SHB-002178,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000463,EXTERNAL,BANK-MBB-EXT,2007884,VND,TRANSFER,ATM,TRANSFER,OUTBOUND-185116,2025-12-30T17:48:52Z,OUTBOUND,10.41.174.229,DEV-00001838,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-87852647
TXN-00039443,ACCT-SHB-000470,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000720,INTERNAL_SHB,BANK-SHB-001,1622672,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-359869,2025-12-30T17:52:06Z,INTERNAL,10.69.27.133,DEV-00000396,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-11613480
TXN-00039444,ACCT-SHB-000907,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000307,INTERNAL_SHB,BANK-SHB-001,2091209,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-416050,2025-12-30T17:55:20Z,INTERNAL,10.255.219.249,DEV-00000766,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-36097757
TXN-00039445,EXT-ACC-000478,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-001603,INTERNAL_SHB,BANK-SHB-001,385243,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-923412,2025-12-30T17:58:35Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-55892585
TXN-00039446,ACCT-SHB-002124,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000479,INTERNAL_SHB,BANK-SHB-001,226186,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-183719,2025-12-30T18:01:49Z,INTERNAL,10.236.28.17,DEV-00001795,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-20093697
TXN-00039447,ACCT-SHB-002046,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000173,INTERNAL_SHB,BANK-SHB-001,1892944,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-970689,2025-12-30T18:05:04Z,INTERNAL,10.105.120.44,DEV-00001731,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-35306679
TXN-00039448,EXT-ACC-000345,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-001205,INTERNAL_SHB,BANK-SHB-001,2145526,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-987356,2025-12-30T18:08:18Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-10829544
TXN-00039449,ACCT-SHB-002097,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000949,INTERNAL_SHB,BANK-SHB-001,1988078,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-416437,2025-12-30T18:11:32Z,INTERNAL,10.146.131.92,DEV-00001773,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-32634040
TXN-00039450,ACCT-SHB-000875,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001021,INTERNAL_SHB,BANK-SHB-001,1821314,VND,TRANSFER,INTERNET,RENT,RENT-547426,2025-12-30T18:14:47Z,INTERNAL,10.39.212.25,DEV-00000739,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-51406495
TXN-00039451,ACCT-SHB-001459,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001593,INTERNAL_SHB,BANK-SHB-001,1843537,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-618584,2025-12-30T18:18:01Z,INTERNAL,10.13.60.217,DEV-00001233,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-77339519
TXN-00039452,ACCT-SHB-001223,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000599,EXTERNAL,BANK-VCB-EXT,2339659,VND,TRANSFER,MOBILE,RENT,OUTBOUND-758427,2025-12-30T18:21:16Z,OUTBOUND,10.243.181.217,DEV-00001029,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-37848512
TXN-00039453,EXT-ACC-000960,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-000453,INTERNAL_SHB,BANK-SHB-001,8116062,VND,TRANSFER,INTERNET,SERVICES,INBOUND-483133,2025-12-30T18:24:30Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-57766266
TXN-00039454,EXT-ACC-000990,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-000540,INTERNAL_SHB,BANK-SHB-001,5004950,VND,TRANSFER,MOBILE,SERVICES,INBOUND-240690,2025-12-30T18:27:44Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-99014987
TXN-00039455,ACCT-SHB-000456,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000927,EXTERNAL,BANK-MBB-EXT,2385248,VND,TRANSFER,ATM,PAYMENT,OUTBOUND-686547,2025-12-30T18:30:59Z,OUTBOUND,10.198.98.212,DEV-00000384,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-99718484
TXN-00039456,EXT-ACC-000778,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-000459,INTERNAL_SHB,BANK-SHB-001,1912701,VND,TRANSFER,MOBILE,UTILITIES,INBOUND-121512,2025-12-30T18:34:13Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-91651772
TXN-00039457,ACCT-SHB-001289,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001602,INTERNAL_SHB,BANK-SHB-001,1571024,VND,TRANSFER,MOBILE,RENT,RENT-756526,2025-12-30T18:37:28Z,INTERNAL,10.181.122.71,DEV-00001088,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-66295780
TXN-00039458,ACCT-SHB-001949,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001025,INTERNAL_SHB,BANK-SHB-001,2199633,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-103664,2025-12-30T18:40:42Z,INTERNAL,10.131.76.205,DEV-00001649,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-36710306
TXN-00039459,ACCT-SHB-002488,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000966,INTERNAL_SHB,BANK-SHB-001,5314621,VND,TRANSFER,INTERNET,TRANSFER,TRANSFER-341204,2025-12-30T18:43:56Z,INTERNAL,10.42.105.94,DEV-00001259,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-38270277
TXN-00039460,ACCT-SHB-000396,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001132,INTERNAL_SHB,BANK-SHB-001,1379329,VND,TRANSFER,ATM,CASH_OUT,CASH_OUT-844666,2025-12-30T18:47:11Z,INTERNAL,10.241.83.96,DEV-00000335,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-92468070
TXN-00039461,ACCT-SHB-000088,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000487,INTERNAL_SHB,BANK-SHB-001,2084088,VND,TRANSFER,API,SERVICES,SERVICES-973346,2025-12-30T18:50:25Z,INTERNAL,10.64.155.146,DEV-00000075,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-45915258
TXN-00039462,EXT-ACC-000371,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001019,INTERNAL_SHB,BANK-SHB-001,2544497,VND,TRANSFER,INTERNET,TRANSFER,INBOUND-714038,2025-12-30T18:53:40Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-38104584
TXN-00039463,EXT-ACC-000037,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-001265,INTERNAL_SHB,BANK-SHB-001,1645439,VND,TRANSFER,ATM,TRANSFER,INBOUND-741093,2025-12-30T18:56:54Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-57259804
TXN-00039464,ACCT-SHB-001732,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001437,INTERNAL_SHB,BANK-SHB-001,1890072,VND,TRANSFER,INTERNET,RENT,RENT-225579,2025-12-30T19:00:08Z,INTERNAL,10.68.80.162,DEV-00001470,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-42803536
TXN-00039465,EXT-ACC-000950,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-002033,INTERNAL_SHB,BANK-SHB-001,2782017,VND,TRANSFER,MOBILE,UTILITIES,INBOUND-193436,2025-12-30T19:03:23Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-97420460
TXN-00039466,EXT-ACC-000763,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-002467,INTERNAL_SHB,BANK-SHB-001,1223656,VND,TRANSFER,POS,SUPPLIER,INBOUND-156547,2025-12-30T19:06:37Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-24481158
TXN-00039467,EXT-ACC-000695,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-000189,INTERNAL_SHB,BANK-SHB-001,2145212,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-704242,2025-12-30T19:09:51Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-22736112
TXN-00039468,EXT-ACC-000605,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-000455,INTERNAL_SHB,BANK-SHB-001,5352340,VND,TRANSFER,INTERNET,INVOICE,INBOUND-802451,2025-12-30T19:13:06Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-69713193
TXN-00039469,ACCT-SHB-001877,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000783,EXTERNAL,BANK-FOREIGN-US-DEMO,3966631,VND,FX,SWIFT,INVOICE,OUTBOUND-412911,2025-12-30T19:16:20Z,OUTBOUND,10.232.212.231,DEV-00001591,true,VN,US,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-11066665
TXN-00039470,ACCT-SHB-000121,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002368,INTERNAL_SHB,BANK-SHB-001,1768383,VND,TRANSFER,MOBILE,RENT,RENT-378583,2025-12-30T19:19:35Z,INTERNAL,10.200.86.20,DEV-00000100,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-54796293
TXN-00039471,ACCT-SHB-002252,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002443,INTERNAL_SHB,BANK-SHB-001,1506262,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-798640,2025-12-30T19:22:49Z,INTERNAL,10.104.4.227,DEV-00001901,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-66456788
TXN-00039472,ACCT-SHB-001362,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002230,INTERNAL_SHB,BANK-SHB-001,1844484,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-665824,2025-12-30T19:26:03Z,INTERNAL,10.20.229.167,DEV-00001150,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-77405175
TXN-00039473,ACCT-SHB-000338,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000390,EXTERNAL,BANK-VPB-EXT,2445063,VND,TRANSFER,MOBILE,RENT,OUTBOUND-550963,2025-12-30T19:29:18Z,OUTBOUND,10.247.224.107,DEV-00000290,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-12619938
TXN-00039474,ACCT-SHB-001609,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000545,EXTERNAL,BANK-ACB-EXT,388697,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-313833,2025-12-30T19:32:32Z,OUTBOUND,10.75.207.92,DEV-00001366,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-94220450
TXN-00039475,ACCT-SHB-000079,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000672,INTERNAL_SHB,BANK-SHB-001,151766,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-862048,2025-12-30T19:35:47Z,INTERNAL,10.64.145.55,DEV-00000066,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-82369600
TXN-00039476,EXT-ACC-000964,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-000657,INTERNAL_SHB,BANK-SHB-001,2019370,VND,TRANSFER,MOBILE,UTILITIES,INBOUND-562446,2025-12-30T19:39:01Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-27857988
TXN-00039477,ACCT-SHB-000335,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000849,INTERNAL_SHB,BANK-SHB-001,1547626,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-385293,2025-12-30T19:42:15Z,INTERNAL,10.178.88.217,DEV-00000287,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-70580109
TXN-00039478,ACCT-SHB-000080,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001600,INTERNAL_SHB,BANK-SHB-001,3094076,VND,TRANSFER,API,SERVICES,SERVICES-441873,2025-12-30T19:45:30Z,INTERNAL,10.2.232.87,DEV-00000067,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-73901887
TXN-00039479,EXT-ACC-000192,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-000676,INTERNAL_SHB,BANK-SHB-001,2304238,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-308473,2025-12-30T19:48:44Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-18585880
TXN-00039480,ACCT-SHB-001562,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000730,EXTERNAL,BANK-VPB-EXT,2065868,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-613381,2025-12-30T19:51:59Z,OUTBOUND,10.222.37.120,DEV-00001323,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-32797382
TXN-00039481,ACCT-SHB-000711,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000685,EXTERNAL,BANK-VPB-EXT,8173283,VND,TRANSFER,INTERNET,SERVICES,OUTBOUND-236679,2025-12-30T19:55:13Z,OUTBOUND,10.20.25.6,DEV-00000604,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-15232230
TXN-00039482,ACCT-SHB-000429,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000821,EXTERNAL,BANK-MBB-EXT,1875368,VND,TRANSFER,INTERNET,TRANSFER,OUTBOUND-820276,2025-12-30T19:58:27Z,OUTBOUND,10.245.34.91,DEV-00000362,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-97982744
TXN-00039483,ACCT-SHB-000682,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000270,EXTERNAL,BANK-TCB-EXT,1972484,VND,TRANSFER,INTERNET,RENT,OUTBOUND-847731,2025-12-30T20:01:42Z,OUTBOUND,10.202.69.151,DEV-00000578,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-60213425
TXN-00039484,ACCT-SHB-001892,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000550,EXTERNAL,BANK-VCB-EXT,20917649,VND,TRANSFER,MOBILE,INVOICE,OUTBOUND-263407,2025-12-30T20:04:56Z,OUTBOUND,10.120.160.134,DEV-00001602,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-18665892
TXN-00039485,EXT-ACC-000402,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-001542,INTERNAL_SHB,BANK-SHB-001,638816,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-235229,2025-12-30T20:08:11Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-62002465
TXN-00039486,ACCT-SHB-002265,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001125,INTERNAL_SHB,BANK-SHB-001,1635832,VND,TRANSFER,BRANCH,UTILITIES,UTILITIES-476999,2025-12-30T20:11:25Z,INTERNAL,10.219.119.34,DEV-00001911,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-50103217
TXN-00039487,ACCT-SHB-001202,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001223,INTERNAL_SHB,BANK-SHB-001,2776074,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-401458,2025-12-30T20:14:39Z,INTERNAL,10.83.38.101,DEV-00001011,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-66838372
TXN-00039488,EXT-ACC-000340,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-001746,INTERNAL_SHB,BANK-SHB-001,14398921,VND,TRANSFER,INTERNET,INVOICE,INBOUND-453101,2025-12-30T20:17:54Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-13630140
TXN-00039489,ACCT-SHB-001963,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001124,INTERNAL_SHB,BANK-SHB-001,1226052,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-820397,2025-12-30T20:21:08Z,INTERNAL,10.150.225.106,DEV-00001661,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-77054536
TXN-00039490,EXT-ACC-000622,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-000565,INTERNAL_SHB,BANK-SHB-001,383672,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-163700,2025-12-30T20:24:23Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-50690174
TXN-00039491,ACCT-SHB-001120,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001513,INTERNAL_SHB,BANK-SHB-001,1609870,VND,TRANSFER,ATM,TRANSFER,TRANSFER-290563,2025-12-30T20:27:37Z,INTERNAL,10.19.198.239,DEV-00000942,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-74459793
TXN-00039492,EXT-ACC-000851,EXTERNAL,BANK-VCB-EXT,ACCT-SHB-000164,INTERNAL_SHB,BANK-SHB-001,1956767,VND,TRANSFER,INTERNET,RENT,INBOUND-719377,2025-12-30T20:30:51Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-67552841
TXN-00039493,ACCT-SHB-001964,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000694,EXTERNAL,BANK-VCB-EXT,3223800,VND,TRANSFER,INTERNET,INVOICE,OUTBOUND-501763,2025-12-30T20:34:06Z,OUTBOUND,10.111.130.47,DEV-00001662,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-95924540
TXN-00039494,EXT-ACC-000072,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-001149,INTERNAL_SHB,BANK-SHB-001,1240415,VND,TRANSFER,INTERNET,TRANSFER,INBOUND-147060,2025-12-30T20:37:20Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-59100515
TXN-00039495,ACCT-SHB-002062,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000525,INTERNAL_SHB,BANK-SHB-001,1266781,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-100798,2025-12-30T20:40:35Z,INTERNAL,10.26.73.211,DEV-00001744,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-30317595
